Date/heure;O3;NO2;SO2;CO;PM10
13.03.2005;103.8;11.1;1.1;0.33;12.8
14.03.2005;115.6;17.9;1.9;0.29;20.7
15.03.2005;112.9;17.7;1.8;0.27;21.1
16.03.2005;109.9;21.2;1.6;0.30;23.5
17.03.2005;126.5;21.1;2.2;0.32;29.7
18.03.2005;112.7;17.7;1.4;0.28;27.2
19.03.2005;133.1;16.6;1.4;0.36;27.9
20.03.2005;82.7;14.6;1.2;0.30;22.0
21.03.2005;96.9;20.7;1.0;0.33;30.3
22.03.2005;60.6;30.5;1.2;0.38;52.4
23.03.2005;86.4;23.9;0.9;0.31;31.1
24.03.2005;72.8;24.4;0.9;0.35;36.2
25.03.2005;102.8;14.8;0.7;0.26;13.0
26.03.2005;98.7;15.0;1.1;0.28;22.5
27.03.2005;97.3;10.8;0.5;0.27;9.2
28.03.2005;88.2;11.7;0.9;0.24;7.1
29.03.2005;90.8;14.8;0.7;0.25;13.6
30.03.2005;97.2;8.8;0.4;0.21;8.5
31.03.2005;66.7;18.6;1.1;0.31;18.9
01.04.2005;104.8;18.5;1.0;0.34;24.6
02.04.2005;122.5;16.8;1.1;0.34;25.1
03.04.2005;128.8;11.0;0.9;0.32;22.3
04.04.2005;135.3;17.1;1.3;0.29;23.5
05.04.2005;115.1;18.0;1.5;0.32;25.1
06.04.2005;125.4;15.0;2.0;0.28;23.6
07.04.2005;112.8;10.9;1.1;0.22;12.2
08.04.2005;89.4;7.5;0.2;0.21;5.6
09.04.2005;77.8;6.4;0.4;0.23;5.3
10.04.2005;94.4;6.1;1.0;0.23;10.0
11.04.2005;82.0;8.8;0.8;0.24;10.6
12.04.2005;76.4;16.4;1.4;0.29;27.5
13.04.2005;79.8;23.3;1.7;0.36;42.0
14.04.2005;124.4;18.9;1.3;0.37;37.9
15.04.2005;116.8;16.0;0.6;0.27;26.1
16.04.2005;75.6;12.1;0.5;0.26;10.8
17.04.2005;59.5;12.0;0.2;0.29;4.1
18.04.2005;82.4;15.6;0.6;0.32;16.0
19.04.2005;94.0;11.1;0.2;0.23;12.1
20.04.2005;90.2;8.8;0.2;0.21;9.9
21.04.2005;95.3;14.2;0.7;0.28;17.1
22.04.2005;115.0;16.6;1.0;0.33;28.0
23.04.2005;99.0;12.5;0.9;0.31;21.5
24.04.2005;73.0;11.0;0.5;0.31;16.0
25.04.2005;93.8;9.6;0.3;0.21;7.8
26.04.2005;107.1;8.1;0.4;0.23;8.6
27.04.2005;80.0;18.5;0.9;0.33;16.5
28.04.2005;83.7;14.3;0.7;0.31;21.1
29.04.2005;128.1;14.3;1.2;0.33;26.9
30.04.2005;147.9;10.8;1.0;0.31;21.9
01.05.2005;139.1;8.1;1.3;0.23;22.6
02.05.2005;129.8;11.6;1.2;0.21;18.9
03.05.2005;93.0;13.1;0.4;0.22;17.9
04.05.2005;89.9;5.2;0.1;0.17;6.6
05.05.2005;95.4;4.6;0.2;0.19;4.8
06.05.2005;94.7;7.3;0.2;0.19;9.4
07.05.2005;80.3;6.5;0.2;0.19;9.8
08.05.2005;108.9;4.2;0.2;0.20;7.6
09.05.2005;111.3;8.7;0.4;0.20;12.0
10.05.2005;99.3;14.5;1.1;0.28;15.6
11.05.2005;118.3;12.2;1.1;0.24;14.2
12.05.2005;116.9;16.8;1.1;0.26;16.1
13.05.2005;118.5;15.2;0.7;0.27;15.4
14.05.2005;94.5;11.7;0.3;0.22;15.6
15.05.2005;100.7;6.3;0.3;0.21;12.0
16.05.2005;85.6;7.9;0.5;0.21;11.1
17.05.2005;108.3;8.5;0.4;0.21;8.7
18.05.2005;85.3;12.3;0.4;0.25;16.0
19.05.2005;117.8;13.6;0.6;0.26;15.6
20.05.2005;127.3;16.3;1.1;0.27;19.3
21.05.2005;105.0;9.6;0.9;0.22;16.0
22.05.2005;101.4;6.1;0.6;0.17;10.1
23.05.2005;87.9;7.3;0.3;0.17;5.9
24.05.2005;108.2;7.5;0.4;0.20;8.8
25.05.2005;117.7;11.6;0.7;0.23;12.3
26.05.2005;148.4;13.2;1.0;0.24;18.3
27.05.2005;164.9;13.0;1.4;0.26;22.0
28.05.2005;157.1;9.4;1.7;0.26;25.2
29.05.2005;145.5;8.0;0.9;0.23;22.9
30.05.2005;83.4;10.4;0.6;0.19;14.0
31.05.2005;109.1;7.2;0.4;0.18;10.1
01.06.2005;127.9;11.0;1.0;0.21;13.6
02.06.2005;135.8;13.0;0.8;0.22;16.7
03.06.2005;150.8;12.0;0.9;0.21;20.1
04.06.2005;108.5;3.8;0.3;0.14;9.0
05.06.2005;97.6;4.1;0.3;0.16;11.6
06.06.2005;79.3;8.2;0.3;0.16;10.9
07.06.2005;100.1;7.3;0.5;0.17;11.1
08.06.2005;108.2;6.7;0.5;0.17;11.5
09.06.2005;107.2;6.2;0.7;0.16;9.3
10.06.2005;119.4;7.9;1.0;0.19;11.0
11.06.2005;132.2;8.1;0.9;0.23;13.8
12.06.2005;136.4;7.2;0.9;0.20;19.8
13.06.2005;126.1;9.5;1.1;0.18;19.0
14.06.2005;89.1;11.1;0.5;0.17;
15.06.2005;123.7;10.2;0.4;0.18;13.9
16.06.2005;126.9;10.1;0.6;0.19;17.0
17.06.2005;119.3;9.9;0.8;0.18;15.1
18.06.2005;105.7;7.8;0.9;0.18;20.0
19.06.2005;131.9;7.3;0.7;0.18;15.3
20.06.2005;154.1;11.1;1.0;0.19;17.6
21.06.2005;153.7;14.3;1.3;0.21;
22.06.2005;179.6;12.0;1.3;0.22;24.8
23.06.2005;184.5;14.7;1.3;0.27;34.9
24.06.2005;168.0;13.0;0.9;0.22;
25.06.2005;106.9;9.3;0.5;0.16;18.9
26.06.2005;119.7;9.1;0.4;0.18;21.8
27.06.2005;126.8;11.2;0.6;0.18;
28.06.2005;138.3;14.7;0.5;0.20;33.9
29.06.2005;120.9;11.9;0.3;0.16;26.1
30.06.2005;106.4;6.6;0.1;0.14;13.8
01.07.2005;82.5;7.3;0.2;0.14;10.6
02.07.2005;83.6;7.5;0.3;0.17;12.8
03.07.2005;94.8;8.0;0.3;0.18;13.8
04.07.2005;100.0;10.3;0.5;0.17;17.7
05.07.2005;92.8;7.0;0.3;0.13;10.4
06.07.2005;72.1;9.3;0.3;0.15;10.6
07.07.2005;73.4;7.2;0.2;0.14;10.0
08.07.2005;92.4;6.9;0.3;0.15;11.4
09.07.2005;105.5;5.5;0.3;0.16;12.5
10.07.2005;112.2;5.6;0.6;0.18;13.6
11.07.2005;108.9;6.5;0.4;0.16;12.0
12.07.2005;121.1;6.6;0.7;0.16;16.6
13.07.2005;140.7;9.1;0.7;0.19;20.4
14.07.2005;155.1;11.7;0.6;0.20;20.7
15.07.2005;162.0;10.9;0.9;0.20;22.2
16.07.2005;163.4;9.2;1.3;0.19;27.1
17.07.2005;157.5;8.0;1.1;0.20;22.9
18.07.2005;151.7;12.3;1.0;0.20;28.5
19.07.2005;88.3;6.5;0.3;0.14;14.3
20.07.2005;94.5;6.3;0.5;0.16;13.1
21.07.2005;97.1;5.6;0.4;0.12;10.3
22.07.2005;129.7;9.3;0.8;0.16;15.3
23.07.2005;104.5;6.9;0.6;0.16;11.8
24.07.2005;105.3;7.6;0.9;0.17;13.9
25.07.2005;110.8;10.2;0.7;0.19;21.1
26.07.2005;122.6;9.8;0.4;0.17;16.3
27.07.2005;159.7;12.3;2.0;0.23;26.7
28.07.2005;175.2;15.0;1.5;0.23;36.0
29.07.2005;157.9;10.8;1.2;0.22;26.8
30.07.2005;101.6;4.9;0.2;0.14;7.8
31.07.2005;91.4;5.7;0.7;0.14;15.5
01.08.2005;113.2;6.5;0.7;0.17;14.0
02.08.2005;83.5;10.7;0.3;0.19;9.4
03.08.2005;113.1;8.7;0.4;0.17;10.0
04.08.2005;99.2;7.8;0.4;0.17;12.5
05.08.2005;114.1;8.9;0.6;0.17;12.5
06.08.2005;81.7;4.6;0.3;0.14;7.6
07.08.2005;89.9;3.2;0.3;0.13;10.2
08.08.2005;85.2;5.6;0.4;0.14;8.7
09.08.2005;110.5;10.6;0.8;0.18;11.8
10.08.2005;136.2;10.4;1.0;0.19;16.1
11.08.2005;125.1;11.3;1.1;0.19;16.2
12.08.2005;112.1;9.3;0.7;0.16;11.1
13.08.2005;93.6;5.6;0.3;0.14;10.4
14.08.2005;77.3;4.5;0.6;0.14;7.8
15.08.2005;62.6;6.5;0.2;0.15;5.8
16.08.2005;97.1;7.9;0.5;0.17;10.1
17.08.2005;111.3;12.0;0.4;0.21;16.6
18.08.2005;126.2;12.7;0.8;0.27;21.4
19.08.2005;111.9;11.0;0.3;0.19;17.5
20.08.2005;88.5;7.0;0.5;0.17;11.0
21.08.2005;68.1;7.7;0.3;0.20;8.2
22.08.2005;70.3;16.0;0.2;0.26;12.8
23.08.2005;108.3;9.1;0.3;0.18;17.5
24.08.2005;96.6;8.3;0.2;0.16;9.3
25.08.2005;102.0;9.6;0.5;0.17;15.4
26.08.2005;93.8;8.1;0.3;0.16;10.8
27.08.2005;93.6;8.6;0.9;0.18;16.7
28.08.2005;98.9;5.8;0.4;0.18;15.4
29.08.2005;110.5;10.8;0.6;0.23;18.3
30.08.2005;137.9;11.7;0.4;0.24;20.1
31.08.2005;149.4;13.6;0.8;0.27;24.8
01.09.2005;146.8;11.1;0.9;0.21;26.7
02.09.2005;141.5;12.5;1.1;0.25;34.1
03.09.2005;121.8;10.4;0.6;0.26;32.1
04.09.2005;119.8;8.4;0.4;0.24;34.7
05.09.2005;110.8;11.7;0.8;0.22;27.7
06.09.2005;126.1;11.5;0.4;0.23;17.3
07.09.2005;126.7;12.5;0.8;0.22;20.4
08.09.2005;135.7;13.1;0.7;0.23;22.9
09.09.2005;117.1;12.3;0.4;0.19;17.6
10.09.2005;101.7;8.0;0.3;0.16;12.1
11.09.2005;80.7;6.6;0.1;0.13;7.1
12.09.2005;71.2;8.8;0.2;0.17;6.9
13.09.2005;101.6;10.1;0.6;0.21;12.1
14.09.2005;96.4;10.5;0.3;0.22;15.0
15.09.2005;98.3;12.8;0.4;0.21;17.2
16.09.2005;114.7;9.0;0.5;0.17;14.3
17.09.2005;61.4;5.6;0.4;0.14;5.2
18.09.2005;58.0;5.2;0.9;0.15;8.1
19.09.2005;52.6;10.3;1.0;0.20;13.7
20.09.2005;76.4;13.5;1.3;0.23;19.0
21.09.2005;86.9;15.9;1.4;0.25;20.8
22.09.2005;93.8;18.7;1.2;0.29;26.6
23.09.2005;112.2;19.3;1.1;0.30;27.6
24.09.2005;127.3;13.7;1.1;0.24;24.0
25.09.2005;121.7;9.6;0.9;0.23;22.2
26.09.2005;96.0;13.2;0.5;0.21;18.8
27.09.2005;89.0;18.4;0.8;0.25;29.3
28.09.2005;87.4;12.4;0.8;0.19;23.3
29.09.2005;67.2;7.3;0.4;0.14;10.4
30.09.2005;77.5;11.3;0.6;0.18;13.5
01.10.2005;67.8;11.6;0.9;0.20;12.2
02.10.2005;71.8;4.6;0.5;0.14;5.4
03.10.2005;59.0;9.2;0.6;0.18;3.8
04.10.2005;47.1;11.1;0.6;0.24;6.5
05.10.2005;73.5;15.1;1.0;0.30;15.3
06.10.2005;65.4;16.7;0.8;0.30;16.2
07.10.2005;59.6;17.8;0.8;0.31;25.6
08.10.2005;75.9;15.9;0.9;0.34;23.2
09.10.2005;86.6;11.0;0.8;0.28;18.1
10.10.2005;77.2;18.5;1.0;0.31;21.4
11.10.2005;72.4;20.2;0.9;0.33;30.5
12.10.2005;91.9;19.1;0.6;0.29;29.0
13.10.2005;85.2;19.4;0.8;0.33;30.6
14.10.2005;74.6;22.9;0.5;0.36;31.1
15.10.2005;55.7;23.0;0.8;0.42;37.7
16.10.2005;51.9;19.6;0.6;0.40;28.9
17.10.2005;28.8;19.9;0.4;0.32;28.8
18.10.2005;22.2;25.2;0.5;0.33;28.4
19.10.2005;13.2;25.0;0.9;0.43;26.8
20.10.2005;44.8;20.6;0.6;0.35;23.6
21.10.2005;64.0;15.6;0.6;0.27;19.3
22.10.2005;77.1;10.3;0.4;0.17;12.9
23.10.2005;73.0;7.2;0.2;0.16;7.1
24.10.2005;39.2;14.2;0.4;0.23;14.3
25.10.2005;71.5;12.7;0.8;0.22;14.7
26.10.2005;52.4;19.7;1.2;0.24;22.2
27.10.2005;49.0;24.9;0.9;0.35;27.4
28.10.2005;51.0;25.0;0.5;0.37;26.1
29.10.2005;65.4;22.0;0.8;0.36;31.3
30.10.2005;75.4;15.6;0.4;0.36;27.4
31.10.2005;42.1;24.5;0.8;0.38;31.6
01.11.2005;69.8;15.8;0.4;0.21;15.5
02.11.2005;28.5;21.8;1.0;0.33;19.2
03.11.2005;43.9;25.3;1.0;0.39;29.5
04.11.2005;56.7;20.0;0.8;0.28;24.8
05.11.2005;78.8;9.7;0.2;0.21;11.8
06.11.2005;67.3;11.0;0.6;0.27;14.6
07.11.2005;41.6;17.4;1.0;0.31;23.2
08.11.2005;25.1;25.7;0.4;0.37;26.9
09.11.2005;21.8;31.2;0.4;0.42;29.1
10.11.2005;44.7;22.5;1.1;0.42;29.2
11.11.2005;60.0;21.0;0.6;0.36;28.4
12.11.2005;35.1;23.2;0.7;0.43;31.7
13.11.2005;25.4;22.1;0.8;0.50;31.3
14.11.2005;23.1;22.3;0.3;0.33;19.7
15.11.2005;23.4;26.0;0.7;0.44;30.8
16.11.2005;63.3;18.3;0.8;0.24;17.4
17.11.2005;73.8;12.5;0.9;0.20;9.6
18.11.2005;64.6;19.7;1.4;0.27;13.3
19.11.2005;57.8;18.4;1.6;0.29;17.3
20.11.2005;53.3;19.7;1.1;0.37;21.4
21.11.2005;21.5;34.8;2.3;0.47;27.0
22.11.2005;47.3;17.4;1.3;0.22;12.5
23.11.2005;49.1;14.7;2.0;0.22;13.4
24.11.2005;46.8;18.9;2.0;0.27;24.0
25.11.2005;70.6;16.5;1.3;0.22;12.5
26.11.2005;63.6;24.0;1.9;0.34;20.0
27.11.2005;70.0;18.7;1.9;0.28;16.2
28.11.2005;60.9;17.0;1.7;0.22;12.5
29.11.2005;42.2;35.2;1.5;0.38;21.2
30.11.2005;15.8;38.5;2.0;0.49;32.5
01.12.2005;58.5;33.6;1.3;0.39;29.4
02.12.2005;23.5;42.1;1.6;0.49;40.2
03.12.2005;63.8;27.5;1.7;0.33;17.3
04.12.2005;74.3;9.5;1.2;0.15;4.9
05.12.2005;72.2;16.6;0.7;0.18;7.7
06.12.2005;65.1;19.4;0.7;0.20;11.5
07.12.2005;48.3;19.7;0.8;0.25;10.6
08.12.2005;54.5;18.3;0.9;0.26;12.2
09.12.2005;46.4;20.9;1.0;0.31;13.8
10.12.2005;34.8;18.9;1.3;0.31;18.1
11.12.2005;40.5;15.4;1.0;0.30;21.6
12.12.2005;41.6;30.4;2.2;0.39;30.1
13.12.2005;55.6;24.9;2.4;0.30;23.8
14.12.2005;58.3;21.2;1.3;0.26;17.5
15.12.2005;52.2;29.5;2.1;0.36;25.0
16.12.2005;52.3;22.3;1.3;0.27;14.7
17.12.2005;70.9;7.7;0.7;0.19;8.3
18.12.2005;66.2;9.6;0.8;0.23;11.6
19.12.2005;51.7;26.0;1.9;0.32;18.3
20.12.2005;42.8;25.6;1.2;0.34;23.7
21.12.2005;43.7;22.6;0.7;0.31;24.9
22.12.2005;44.2;29.5;1.3;0.39;36.7
23.12.2005;27.8;42.8;2.7;0.58;44.2
24.12.2005;40.3;34.0;1.7;0.48;36.7
25.12.2005;58.5;14.8;1.2;0.31;18.7
26.12.2005;38.1;18.1;1.1;0.34;24.1
27.12.2005;55.6;15.1;1.1;0.28;12.6
28.12.2005;44.6;13.5;1.1;0.28;10.8
29.12.2005;37.3;22.7;2.3;0.39;21.0
30.12.2005;62.1;26.3;2.6;0.47;26.6
31.12.2005;68.3;12.3;1.9;0.22;3.0
01.01.2006;84.4;7.5;0.8;0.19;3.5
02.01.2006;52.1;18.7;1.6;0.32;11.9
03.01.2006;71.5;15.3;1.6;0.27;12.1
04.01.2006;49.9;16.8;1.4;0.28;16.9
05.01.2006;48.7;26.8;1.5;0.40;29.3
06.01.2006;25.6;33.7;1.2;0.55;47.0
07.01.2006;23.5;37.5;1.3;0.55;67.8
08.01.2006;21.8;36.5;1.3;0.61;79.4
09.01.2006;32.1;33.2;2.1;0.53;52.2
10.01.2006;33.7;31.3;1.5;0.45;50.8
11.01.2006;42.2;32.9;1.4;0.48;49.4
12.01.2006;34.9;42.8;2.2;0.60;61.7
13.01.2006;25.2;51.3;2.2;0.65;69.4
14.01.2006;27.1;48.4;1.3;0.58;71.9
15.01.2006;39.0;34.6;1.3;0.47;62.2
16.01.2006;30.6;37.2;1.9;0.54;59.7
17.01.2006;75.2;26.4;2.7;0.32;17.5
18.01.2006;73.4;22.3;1.6;0.28;12.2
19.01.2006;28.0;26.6;0.9;0.43;16.4
20.01.2006;51.9;27.8;1.4;0.36;19.2
21.01.2006;79.6;11.3;1.0;0.24;11.4
22.01.2006;69.0;11.4;1.2;0.28;12.2
23.01.2006;48.4;16.4;1.4;0.34;28.5
24.01.2006;47.9;25.7;1.9;0.40;39.9
25.01.2006;51.2;37.5;1.7;0.48;60.1
26.01.2006;71.2;29.4;2.2;0.39;38.4
27.01.2006;41.1;43.2;2.3;0.58;74.2
28.01.2006;25.5;52.5;3.7;0.78;90.1
29.01.2006;47.1;40.7;4.4;0.82;79.9
30.01.2006;75.8;41.3;4.0;0.80;107.0
31.01.2006;57.2;51.4;3.1;0.89;149.8
01.02.2006;20.0;56.0;1.0;0.97;136.6
02.02.2006;23.9;59.5;0.5;0.97;82.0
03.02.2006;23.9;65.9;0.9;0.84;130.1
04.02.2006;19.2;77.9;1.4;0.77;99.7
05.02.2006;40.5;55.1;1.5;0.59;62.7
06.02.2006;54.0;38.8;4.3;0.53;46.1
07.02.2006;51.0;35.7;2.1;0.42;30.8
08.02.2006;67.7;20.0;0.9;0.26;18.8
09.02.2006;76.8;17.9;0.8;0.24;12.0
10.02.2006;85.9;16.3;0.6;0.28;13.2
11.02.2006;65.5;17.6;1.5;0.34;17.7
12.02.2006;61.0;21.5;1.7;0.45;28.8
13.02.2006;43.5;37.5;2.0;0.57;58.8
14.02.2006;43.8;45.8;2.3;0.65;84.2
15.02.2006;70.2;24.4;1.6;0.32;20.4
16.02.2006;90.4;9.4;0.8;0.20;3.7
17.02.2006;89.2;8.8;0.2;0.19;5.1
18.02.2006;92.4;7.0;0.3;0.19;4.7
19.02.2006;76.0;13.3;1.1;0.25;10.8
20.02.2006;83.5;17.5;0.5;0.28;11.3
21.02.2006;84.1;20.8;1.0;0.42;18.5
22.02.2006;45.9;29.4;1.2;0.48;43.3
23.02.2006;40.8;29.1;1.3;0.45;48.6
24.02.2006;45.2;26.8;0.9;0.40;46.1
25.02.2006;51.3;27.7;2.1;0.47;64.8
26.02.2006;72.6;22.1;2.2;0.44;55.6
27.02.2006;85.4;14.5;1.6;0.28;23.4
28.02.2006;79.2;18.3;1.0;0.28;20.1
01.03.2006;90.5;9.2;0.9;0.22;11.1
02.03.2006;85.9;17.2;1.3;0.27;14.7
03.03.2006;87.4;8.2;0.7;0.21;6.1
04.03.2006;89.4;7.1;0.5;0.21;5.7
05.03.2006;101.7;10.1;1.5;0.29;9.0
06.03.2006;101.5;15.5;1.0;0.27;16.9
07.03.2006;94.1;16.8;1.2;0.27;13.7
08.03.2006;80.0;22.1;1.3;0.30;11.7
09.03.2006;95.3;7.7;0.4;0.18;4.7
10.03.2006;93.1;8.2;0.1;0.20;6.2
11.03.2006;91.6;10.6;0.3;0.23;5.7
12.03.2006;100.2;7.1;1.4;0.29;16.7
13.03.2006;102.1;12.2;2.1;0.33;24.0
14.03.2006;103.9;19.9;2.2;0.39;40.4
15.03.2006;113.7;27.1;2.2;0.44;49.1
16.03.2006;100.5;28.2;1.7;0.44;59.8
17.03.2006;96.2;30.4;1.3;0.49;67.5
18.03.2006;100.7;26.7;1.0;0.55;69.9
19.03.2006;122.1;26.0;2.4;0.70;71.7
20.03.2006;109.5;30.0;1.9;0.47;71.4
21.03.2006;79.4;31.9;1.1;0.41;47.8
22.03.2006;97.1;24.5;0.8;0.35;26.5
23.03.2006;68.1;31.8;0.6;0.38;23.6
24.03.2006;76.6;27.9;0.7;0.36;25.6
25.03.2006;97.9;12.2;0.4;0.19;9.9
26.03.2006;96.9;12.3;0.8;0.20;8.1
27.03.2006;92.9;12.8;1.0;0.19;14.6
28.03.2006;99.2;10.6;0.3;0.19;5.4
29.03.2006;;7.9;0.3;0.20;3.9
30.03.2006;68.8;13.0;0.6;0.21;6.5
31.03.2006;99.9;7.2;0.3;0.18;5.9
01.04.2006;89.7;13.0;0.9;0.23;10.3
02.04.2006;96.3;6.6;0.5;0.18;8.4
03.04.2006;101.8;5.4;0.2;0.20;5.0
04.04.2006;107.1;13.5;0.7;0.26;12.1
05.04.2006;97.0;23.0;0.5;0.32;9.2
06.04.2006;103.6;11.8;0.8;0.26;10.0
07.04.2006;120.5;18.8;1.4;0.32;22.9
08.04.2006;134.3;15.3;1.2;0.29;27.2
09.04.2006;102.9;9.9;0.8;0.25;17.4
10.04.2006;81.9;13.9;0.4;0.27;3.8
11.04.2006;100.7;12.7;0.5;0.25;14.9
12.04.2006;;13.5;0.8;0.25;14.5
13.04.2006;86.9;14.5;0.7;0.24;19.5
14.04.2006;101.2;10.0;0.8;0.22;16.7
15.04.2006;69.1;16.5;1.1;0.28;17.8
16.04.2006;99.8;5.5;0.5;0.20;8.5
17.04.2006;98.4;7.2;0.7;0.19;8.3
18.04.2006;108.7;8.7;0.6;0.20;11.0
19.04.2006;116.4;14.1;1.0;0.24;17.2
20.04.2006;130.0;15.4;0.8;0.28;20.9
21.04.2006;134.6;15.5;0.9;0.26;19.6
22.04.2006;137.5;9.6;0.8;0.26;15.9
23.04.2006;115.1;9.3;0.6;0.23;13.5
24.04.2006;118.6;12.5;0.7;0.21;12.5
25.04.2006;106.8;13.1;0.5;0.22;14.1
26.04.2006;104.6;12.1;0.3;0.23;16.0
27.04.2006;83.7;10.4;0.3;0.22;12.4
28.04.2006;71.6;14.6;0.3;0.25;13.4
29.04.2006;99.5;10.3;0.7;0.26;18.4
30.04.2006;112.3;8.0;0.7;0.21;11.5
01.05.2006;96.3;13.2;0.8;0.23;16.1
02.05.2006;127.8;16.1;1.2;0.26;26.9
03.05.2006;132.5;16.0;1.1;0.24;25.5
04.05.2006;150.0;18.4;1.0;0.25;25.7
05.05.2006;119.8;15.0;0.6;0.23;20.3
06.05.2006;95.7;9.4;0.2;0.21;16.4
07.05.2006;98.6;8.0;0.2;0.20;11.0
08.05.2006;90.2;11.3;0.2;0.20;10.2
09.05.2006;98.9;8.4;0.1;0.18;4.9
10.05.2006;76.5;10.7;0.4;0.23;10.1
11.05.2006;114.0;14.8;0.7;0.29;20.9
12.05.2006;130.5;12.7;0.6;0.26;17.8
13.05.2006;115.3;6.8;0.4;0.18;10.6
14.05.2006;111.9;6.3;0.2;0.20;7.9
15.05.2006;112.6;11.3;0.8;0.20;13.7
16.05.2006;102.8;14.1;0.6;0.20;16.3
17.05.2006;103.6;13.9;0.9;0.22;17.9
18.05.2006;89.9;11.8;0.5;0.18;16.8
19.05.2006;98.9;5.7;0.1;0.15;8.0
20.05.2006;81.9;5.6;0.3;0.16;11.3
21.05.2006;95.5;5.2;0.2;0.17;6.1
22.05.2006;103.0;9.7;0.6;0.18;13.2
23.05.2006;99.0;5.6;0.3;0.19;10.9
24.05.2006;112.0;7.8;0.3;0.19;11.6
25.05.2006;104.7;5.0;0.4;0.18;8.9
26.05.2006;83.4;5.7;0.3;0.15;6.0
27.05.2006;57.2;5.4;0.2;0.13;7.6
28.05.2006;52.8;4.3;0.1;0.12;5.3
29.05.2006;91.0;6.1;0.1;0.15;4.7
30.05.2006;96.5;4.8;0.2;0.16;4.2
31.05.2006;93.3;6.1;0.3;0.18;4.4
01.06.2006;90.3;7.8;0.5;0.19;6.5
02.06.2006;91.3;8.6;0.6;0.19;6.0
03.06.2006;126.3;8.2;0.9;0.20;9.3
04.06.2006;108.1;7.0;0.8;0.20;13.0
05.06.2006;108.7;6.3;0.7;0.17;9.0
06.06.2006;112.9;8.6;0.6;0.17;11.1
07.06.2006;117.1;9.2;0.9;0.18;9.0
08.06.2006;134.6;11.8;0.8;0.18;9.4
09.06.2006;141.1;13.0;0.9;0.21;13.3
10.06.2006;149.4;9.1;1.0;0.20;14.7
11.06.2006;133.5;8.1;0.9;0.19;14.9
12.06.2006;154.8;11.2;1.3;0.20;14.9
13.06.2006;170.8;13.4;0.9;0.21;22.2
14.06.2006;172.9;13.5;0.8;0.24;23.8
15.06.2006;177.0;11.4;1.5;0.21;22.3
16.06.2006;130.7;18.2;2.2;0.22;34.8
17.06.2006;113.5;10.2;1.0;0.16;33.7
18.06.2006;110.7;9.6;0.4;0.16;19.2
19.06.2006;109.8;12.5;0.5;0.17;21.3
20.06.2006;128.6;17.3;1.2;0.22;48.2
21.06.2006;;12.9;1.0;0.18;41.5
22.06.2006;91.2;12.4;0.3;0.17;16.1
23.06.2006;116.7;9.0;0.5;0.16;13.1
24.06.2006;144.5;10.9;0.8;0.20;19.3
25.06.2006;121.8;7.2;0.4;0.17;15.8
26.06.2006;121.5;8.5;0.3;0.16;14.2
27.06.2006;126.5;11.6;0.6;0.18;16.5
28.06.2006;115.2;8.5;0.3;0.14;14.1
29.06.2006;125.4;11.1;0.4;0.20;17.0
30.06.2006;145.5;10.2;0.5;0.19;14.9
01.07.2006;146.7;8.5;0.5;0.18;14.4
02.07.2006;144.4;8.6;0.6;0.20;15.8
03.07.2006;159.9;12.5;0.9;0.20;17.9
04.07.2006;168.7;14.3;0.7;0.21;26.1
05.07.2006;159.3;9.0;0.7;0.17;23.8
06.07.2006;125.4;9.0;0.2;0.16;11.2
07.07.2006;99.0;9.6;0.2;0.16;11.5
08.07.2006;103.8;7.3;0.2;0.16;14.4
09.07.2006;94.6;7.8;0.4;0.18;15.4
10.07.2006;116.2;9.4;0.3;0.17;14.2
11.07.2006;139.4;10.5;0.6;0.20;20.6
12.07.2006;138.7;12.2;0.6;0.20;20.1
13.07.2006;160.3;11.8;0.4;0.20;22.4
14.07.2006;170.4;11.3;0.6;0.20;24.9
15.07.2006;153.0;7.1;0.4;0.20;30.9
16.07.2006;141.5;7.1;0.6;0.18;19.0
17.07.2006;162.4;12.3;0.8;0.19;17.9
18.07.2006;175.4;15.7;0.7;0.23;23.6
19.07.2006;179.5;15.2;0.7;0.23;24.5
20.07.2006;172.3;13.4;1.1;0.20;30.8
21.07.2006;164.4;15.0;0.5;0.20;30.5
22.07.2006;151.2;9.9;0.6;0.20;25.1
23.07.2006;136.3;7.8;0.3;0.17;22.5
24.07.2006;154.3;12.2;0.5;0.19;21.5
25.07.2006;163.8;11.3;0.6;0.19;22.4
26.07.2006;157.1;12.6;0.4;0.19;15.8
27.07.2006;170.5;11.4;0.4;0.19;19.0
28.07.2006;130.8;10.4;0.4;0.16;16.7
29.07.2006;134.0;11.7;0.2;0.17;13.4
30.07.2006;136.1;10.0;0.3;0.17;15.4
31.07.2006;;10.6;0.3;0.16;13.0
01.08.2006;;;;;
02.08.2006;;;;;
03.08.2006;78.0;6.1;0.2;0.12;6.0
04.08.2006;76.8;6.6;0.2;0.15;7.2
05.08.2006;90.1;4.5;0.1;0.16;9.0
06.08.2006;95.8;6.2;0.2;0.18;10.1
07.08.2006;110.4;9.8;0.3;0.20;12.7
08.08.2006;140.8;9.2;0.6;0.20;17.5
09.08.2006;104.8;8.1;0.5;0.15;12.4
10.08.2006;94.9;8.4;0.4;0.15;15.7
11.08.2006;69.4;10.1;0.4;0.16;16.1
12.08.2006;77.4;4.4;0.2;0.13;5.8
13.08.2006;71.0;4.0;0.2;0.12;5.3
